#                                                                           running time (s)                 
#                                                                    -------------------------------          
#  idx  seq name  length  cm from    cm to  trunc    bit sc  avg pp  band calc  alignment      total  mem (Mb)
# ----  --------  ------  -------  -------  -----  --------  ------  ---------  ---------  ---------  --------
   725  OTU2262      250      524      773  5'&3'    210.43   1.000       0.05       0.03       0.08      5.84
   726  OTU2263      250      524      773  5'&3'    221.26   1.000       0.05       0.02       0.08      5.71
   727  OTU227       250      524      773  5'&3'    234.66   1.000       0.05       0.02       0.07      5.64
   728  OTU2272      250      524      773  5'&3'    216.05   1.000       0.05       0.03       0.08      5.82
   729  OTU2277      250      524      773  5'&3'    235.54   1.000       0.05       0.02       0.07      5.64
   730  OTU2278      250      524      773  5'&3'    228.58   1.000       0.05       0.02       0.08      5.69
   731  OTU228       250      524      773  5'&3'    219.00   1.000       0.05       0.03       0.08      5.81
   732  OTU2280      250      524      773  5'&3'    242.48   1.000       0.05       0.02       0.07      5.59
   733  OTU2281      250      524      773  5'&3'    237.26   1.000       0.05       0.02       0.07      5.67
   734  OTU2282      250      524      773  5'&3'    219.67   1.000       0.05       0.02       0.08      5.71
   735  OTU2286      250      524      773  5'&3'    235.65   1.000       0.05       0.02       0.07      5.65
   736  OTU2287      250      524      773  5'&3'    225.14   1.000       0.05       0.02       0.07      5.64
   737  OTU229       250      524      773  5'&3'    233.90   1.000       0.05       0.02       0.07      5.67
   738  OTU2292      250      524      773  5'&3'    218.22   1.000       0.05       0.02       0.08      5.71
   739  OTU2295      250      524      773  5'&3'    234.82   1.000       0.05       0.02       0.07      5.67
   740  OTU2297      250      524      773  5'&3'    229.62   1.000       0.05       0.02       0.08      5.73
   741  OTU23        250      524      773  5'&3'    227.96   1.000       0.05       0.02       0.08      5.71
   742  OTU230       250      524      773  5'&3'    228.11   0.999       0.05       0.02       0.08      5.73
   743  OTU2303      250      524      773  5'&3'    235.73   1.000       0.05       0.02       0.07      5.64
   744  OTU2304      250      524      773  5'&3'    222.80   1.000       0.05       0.02       0.08      5.78
   745  OTU2307      250      524      773  5'&3'    225.57   1.000       0.05       0.02       0.07      5.68
   746  OTU2308      250      524      773  5'&3'    216.38   1.000       0.05       0.02       0.08      5.75
   747  OTU231       250      524      773  5'&3'    237.07   1.000       0.05       0.02       0.07      5.64
   748  OTU2313      250      524      773  5'&3'    219.96   1.000       0.05       0.03       0.08      5.76
   749  OTU2314      250      524      773  5'&3'    226.83   1.000       0.05       0.02       0.07      5.67
   750  OTU2316      250      524      773  5'&3'    236.15   1.000       0.05       0.02       0.07      5.68
   751  OTU232       250      524      773  5'&3'    233.11   1.000       0.05       0.02       0.07      5.66
   752  OTU2323      250      524      773  5'&3'    231.38   1.000       0.05       0.02       0.07      5.70
   753  OTU233       250      524      773  5'&3'    226.65   1.000       0.05       0.02       0.08      5.78
   754  OTU2339      249      524      773  5'&3'    210.24   0.997       0.05       0.02       0.08      5.73
   755  OTU234       250      524      773  5'&3'    237.27   1.000       0.05       0.02       0.07      5.66
   756  OTU2344      250      524      773  5'&3'    203.12   1.000       0.05       0.02       0.08      5.76
   757  OTU2350      250      524      773  5'&3'    221.50   1.000       0.05       0.02       0.07      5.67
   758  OTU2354      250      524      773  5'&3'    234.52   1.000       0.05       0.02       0.07      5.64
   759  OTU2356      250      524      773  5'&3'    230.54   1.000       0.05       0.02       0.07      5.62
   760  OTU2358      250      524      773  5'&3'    228.89   1.000       0.05       0.02       0.07      5.67
   761  OTU2367      250      524      773  5'&3'    238.60   1.000       0.05       0.02       0.07      5.64
   762  OTU237       250      524      773  5'&3'    224.59   1.000       0.05       0.02       0.08      5.68
   763  OTU2372      250      524      773  5'&3'    220.98   1.000       0.05       0.02       0.08      5.78
   764  OTU2373      250      524      773  5'&3'    233.70   1.000       0.05       0.02       0.07      5.65
   765  OTU238       250      524      773  5'&3'    212.15   1.000       0.05       0.02       0.08      5.72
   766  OTU2382      250      524      773  5'&3'    226.41   1.000       0.05       0.02       0.08      5.72
   767  OTU2385      249      524      773  5'&3'    215.39   0.998       0.05       0.03       0.08      5.75
   768  OTU2388      250      524      773  5'&3'    233.94   1.000       0.05       0.02       0.07      5.65
   769  OTU239       250      524      773  5'&3'    231.33   1.000       0.05       0.02       0.08      5.70
   770  OTU2398      250      524      773  5'&3'    234.83   1.000       0.05       0.02       0.07      5.63
   771  OTU2399      250      524      773  5'&3'    242.50   1.000       0.05       0.02       0.07      5.66
   772  OTU24        250      524      773  5'&3'    232.69   1.000       0.05       0.02       0.07      5.73
   773  OTU240       250      524      773  5'&3'    218.38   1.000       0.05       0.02       0.07      5.68
   774  OTU2404      250      524      773  5'&3'    226.87   1.000       0.05       0.02       0.07      5.67
   775  OTU2406      250      524      773  5'&3'    227.68   1.000       0.05       0.02       0.07      5.67
   776  OTU2407      250      524      773  5'&3'    229.73   1.000       0.05       0.02       0.07      5.64
   777  OTU241       250      524      773  5'&3'    215.15   1.000       0.05       0.03       0.08      5.77
   778  OTU2419      250      524      773  5'&3'    228.96   1.000       0.05       0.02       0.07      5.63
   779  OTU242       250      524      773  5'&3'    216.04   1.000       0.05       0.02       0.08      5.71
   780  OTU2421      250      524      773  5'&3'    226.93   0.999       0.05       0.02       0.07      5.66
   781  OTU2422      251      524      773  5'&3'    218.83   0.998       0.06       0.03       0.08      5.79
   782  OTU2424      250      524      773  5'&3'    237.41   1.000       0.05       0.02       0.07      5.64
   783  OTU2425      250      524      773  5'&3'    232.06   1.000       0.05       0.02       0.07      5.68
   784  OTU2426      251      524      773  5'&3'    206.84   0.993       0.05       0.03       0.08      5.87
   785  OTU2427      250      524      773  5'&3'    232.37   1.000       0.05       0.02       0.07      5.69
   786  OTU243       250      524      773  5'&3'    227.73   1.000       0.05       0.02       0.07      5.65
   787  OTU2436      251      524      773  5'&3'    227.38   0.998       0.05       0.02       0.08      5.84
   788  OTU244       250      524      773  5'&3'    228.77   0.999       0.05       0.02       0.08      5.74
   789  OTU2440      250      524      773  5'&3'    219.05   1.000       0.05       0.02       0.08      5.80
   790  OTU2443      250      524      773  5'&3'    216.80   1.000       0.05       0.02       0.08      5.75
   791  OTU2445      250      524      773  5'&3'    226.91   1.000       0.05       0.02       0.07      5.66
   792  OTU245       251      524      773  5'&3'    225.48   0.998       0.06       0.02       0.08      5.70
   793  OTU2455      250      524      773  5'&3'    218.71   1.000       0.05       0.03       0.08      5.82
   794  OTU2457      250      524      773  5'&3'    236.44   1.000       0.05       0.02       0.07      5.67
   795  OTU2459      250      524      773  5'&3'    233.39   1.000       0.05       0.02       0.07      5.69
   796  OTU246       250      524      773  5'&3'    234.00   1.000       0.05       0.02       0.07      5.66
   797  OTU2467      250      524      773  5'&3'    230.02   1.000       0.05       0.02       0.07      5.66
   798  OTU2468      250      524      773  5'&3'    220.97   1.000       0.05       0.03       0.08      5.81
   799  OTU247       250      524      773  5'&3'    229.60   1.000       0.05       0.02       0.07      5.65
   800  OTU2473      250      524      773  5'&3'    229.35   1.000       0.05       0.02       0.07      5.67
   801  OTU2476      250      524      773  5'&3'    225.59   0.999       0.05       0.02       0.07      5.66
   802  OTU2477      250      524      773  5'&3'    225.57   1.000       0.05       0.02       0.08      5.69
   803  OTU2478      250      524      773  5'&3'    237.42   1.000       0.05       0.02       0.07      5.64
   804  OTU248       250      524      773  5'&3'    232.84   1.000       0.05       0.02       0.07      5.62
   805  OTU2488      250      524      773  5'&3'    211.01   1.000       0.05       0.03       0.08      5.82
   806  OTU2489      250      524      773  5'&3'    235.18   1.000       0.05       0.02       0.07      5.65
   807  OTU249       250      524      773  5'&3'    231.10   1.000       0.05       0.02       0.08      5.64
   808  OTU2492      250      524      773  5'&3'    229.75   1.000       0.05       0.02       0.08      5.70
   809  OTU2499      250      524      773  5'&3'    223.19   1.000       0.06       0.02       0.08      5.67
   810  OTU25        250      524      773  5'&3'    227.31   1.000       0.06       0.02       0.08      5.71
   811  OTU250       250      524      773  5'&3'    214.06   1.000       0.05       0.03       0.08      5.73
   812  OTU2501      249      524      773  5'&3'    220.52   0.998       0.05       0.02       0.08      5.71
   813  OTU2503      250      524      773  5'&3'    238.64   1.000       0.05       0.02       0.08      5.67
   814  OTU2508      250      524      773  5'&3'    229.06   1.000       0.06       0.02       0.08      5.64
   815  OTU251       250      524      773  5'&3'    228.22   0.999       0.05       0.02       0.08      5.69
   816  OTU2511      250      524      773  5'&3'    227.06   1.000       0.06       0.02       0.08      5.70
   817  OTU2512      250      524      773  5'&3'    231.98   1.000       0.06       0.02       0.08      5.76
   818  OTU2513      250      524      773  5'&3'    236.73   1.000       0.05       0.02       0.08      5.64
   819  OTU2514      250      524      773  5'&3'    202.99   0.999       0.05       0.03       0.08      5.82
   820  OTU252       250      524      773  5'&3'    229.18   1.000       0.05       0.02       0.08      5.67
   821  OTU2527      250      524      773  5'&3'    217.22   1.000       0.05       0.03       0.08      5.78
